split,image_path,label_path,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,detected_hand_count
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_783d0544-5f0d-11ed-8800-c894027f4afb_jpg.rf.780c41f8bf933b3cf1e34752af90262c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_783d0544-5f0d-11ed-8800-c894027f4afb_jpg.rf.780c41f8bf933b3cf1e34752af90262c.txt,0,bird,138,129,306,395,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_78753270-5f0d-11ed-90a1-c894027f4afb_jpg.rf.f6aac44f4539e0679f3b506681b87aa8.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_78753270-5f0d-11ed-90a1-c894027f4afb_jpg.rf.f6aac44f4539e0679f3b506681b87aa8.txt,0,bird,121,126,298,412,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7891bca6-5f0d-11ed-b5b2-c894027f4afb_jpg.rf.f923f4ecd343baf5823ab64396b50002.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7891bca6-5f0d-11ed-b5b2-c894027f4afb_jpg.rf.f923f4ecd343baf5823ab64396b50002.txt,0,bird,122,127,310,405,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_78adf04c-5f0d-11ed-885b-c894027f4afb_jpg.rf.8e93a89833f504cc80b52c225f3c52a3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_78adf04c-5f0d-11ed-885b-c894027f4afb_jpg.rf.8e93a89833f504cc80b52c225f3c52a3.txt,0,bird,122,127,319,398,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_78c99d6a-5f0d-11ed-8f75-c894027f4afb_jpg.rf.fbbfe2688062a6acdc7ffc7165c92820.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_78c99d6a-5f0d-11ed-8f75-c894027f4afb_jpg.rf.fbbfe2688062a6acdc7ffc7165c92820.txt,0,bird,121,131,298,415,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7a1fd0d0-5f0d-11ed-8168-c894027f4afb_jpg.rf.3505775285a2514e62b628fab92ff9c4.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7a1fd0d0-5f0d-11ed-8168-c894027f4afb_jpg.rf.3505775285a2514e62b628fab92ff9c4.txt,0,bird,126,131,299,411,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7b604c04-5f0d-11ed-9c97-c894027f4afb_jpg.rf.749a48e497584c928546690439bd9709.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7b604c04-5f0d-11ed-9c97-c894027f4afb_jpg.rf.749a48e497584c928546690439bd9709.txt,0,bird,133,128,307,412,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7d09b1bc-5f0d-11ed-bfc2-c894027f4afb_jpg.rf.f5f46b81b145a58fe750f3228c909152.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7d09b1bc-5f0d-11ed-bfc2-c894027f4afb_jpg.rf.f5f46b81b145a58fe750f3228c909152.txt,0,bird,131,127,257,362,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7d78d894-5f0d-11ed-9344-c894027f4afb_jpg.rf.163a70d445a6c25b01f9501c63aec041.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7d78d894-5f0d-11ed-9344-c894027f4afb_jpg.rf.163a70d445a6c25b01f9501c63aec041.txt,0,bird,129,123,306,406,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7d94d2e2-5f0d-11ed-bc83-c894027f4afb_jpg.rf.01915e311e0297d9a2c4983f0a037ce0.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7d94d2e2-5f0d-11ed-bc83-c894027f4afb_jpg.rf.01915e311e0297d9a2c4983f0a037ce0.txt,0,bird,128,123,299,395,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7db15034-5f0d-11ed-ac2d-c894027f4afb_jpg.rf.dda22c27f3ea561a18f22fa1e21fb44b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7db15034-5f0d-11ed-ac2d-c894027f4afb_jpg.rf.dda22c27f3ea561a18f22fa1e21fb44b.txt,0,bird,127,124,312,409,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7dcceaec-5f0d-11ed-81bc-c894027f4afb_jpg.rf.c966f617ee150b219ff0f2a360f49b9e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7dcceaec-5f0d-11ed-81bc-c894027f4afb_jpg.rf.c966f617ee150b219ff0f2a360f49b9e.txt,0,bird,127,122,301,407,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7e05f27e-5f0d-11ed-9c94-c894027f4afb_jpg.rf.b8115545bae676bf4692b09d00565af6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7e05f27e-5f0d-11ed-9c94-c894027f4afb_jpg.rf.b8115545bae676bf4692b09d00565af6.txt,0,bird,127,124,300,401,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7e3dce92-5f0d-11ed-9910-c894027f4afb_jpg.rf.be8542021658c8b9d5d93e4850c38014.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7e3dce92-5f0d-11ed-9910-c894027f4afb_jpg.rf.be8542021658c8b9d5d93e4850c38014.txt,0,bird,128,130,260,366,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7e5a7786-5f0d-11ed-923a-c894027f4afb_jpg.rf.b410ba029c8ea7246bbc3e09e78b4749.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7e5a7786-5f0d-11ed-923a-c894027f4afb_jpg.rf.b410ba029c8ea7246bbc3e09e78b4749.txt,0,bird,128,129,303,405,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7e76cb34-5f0d-11ed-b6a3-c894027f4afb_jpg.rf.2a8493af0096c9b3477e2836a3643e9f.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7e76cb34-5f0d-11ed-b6a3-c894027f4afb_jpg.rf.2a8493af0096c9b3477e2836a3643e9f.txt,0,bird,147,126,295,406,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7e9240d0-5f0d-11ed-a229-c894027f4afb_jpg.rf.eca4fc2413ef3bc9dc8ff93646a49356.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7e9240d0-5f0d-11ed-a229-c894027f4afb_jpg.rf.eca4fc2413ef3bc9dc8ff93646a49356.txt,0,bird,145,129,295,407,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7eccd006-5f0d-11ed-a7f0-c894027f4afb_jpg.rf.b49dee9a65590d58a08bae9aa9511182.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7eccd006-5f0d-11ed-a7f0-c894027f4afb_jpg.rf.b49dee9a65590d58a08bae9aa9511182.txt,0,bird,131,129,308,406,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_7fb9049e-5f0d-11ed-bff3-c894027f4afb_jpg.rf.b4c231b6ea87938284a3dd2c349f20d2.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_7fb9049e-5f0d-11ed-bff3-c894027f4afb_jpg.rf.b4c231b6ea87938284a3dd2c349f20d2.txt,0,bird,127,127,292,398,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_83f2be1a-5f0d-11ed-af70-c894027f4afb_jpg.rf.a2fce3ff79b9a98661a4c73bb686753c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_83f2be1a-5f0d-11ed-af70-c894027f4afb_jpg.rf.a2fce3ff79b9a98661a4c73bb686753c.txt,0,bird,122,103,319,385,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_841dce7a-5f0d-11ed-a0de-c894027f4afb_jpg.rf.8214ba8c1333fa45bab7ca8e05b28178.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_841dce7a-5f0d-11ed-a0de-c894027f4afb_jpg.rf.8214ba8c1333fa45bab7ca8e05b28178.txt,0,bird,119,103,309,388,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_842bee24-5f0d-11ed-9d73-c894027f4afb_jpg.rf.87cf6dbfc7623588004becc0c0c8c9c3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_842bee24-5f0d-11ed-9d73-c894027f4afb_jpg.rf.87cf6dbfc7623588004becc0c0c8c9c3.txt,0,bird,126,99,318,391,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_8457e736-5f0d-11ed-8b5d-c894027f4afb_jpg.rf.1dfec44d53f7b2ae7133e0ad316c2faa.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_8457e736-5f0d-11ed-8b5d-c894027f4afb_jpg.rf.1dfec44d53f7b2ae7133e0ad316c2faa.txt,0,bird,119,96,315,388,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_8484321e-5f0d-11ed-aaab-c894027f4afb_jpg.rf.ccad820bfc144f6257d9ad7827f2cbab.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_8484321e-5f0d-11ed-aaab-c894027f4afb_jpg.rf.ccad820bfc144f6257d9ad7827f2cbab.txt,0,bird,120,105,312,385,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_84dbe78e-5f0d-11ed-94b1-c894027f4afb_jpg.rf.5edacf1e774f7f5f11f9c927e969f306.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_84dbe78e-5f0d-11ed-94b1-c894027f4afb_jpg.rf.5edacf1e774f7f5f11f9c927e969f306.txt,0,bird,114,101,316,389,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_87334ba8-5f0d-11ed-be60-c894027f4afb_jpg.rf.33b38ae45d8abc68ee35730795abe829.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_87334ba8-5f0d-11ed-be60-c894027f4afb_jpg.rf.33b38ae45d8abc68ee35730795abe829.txt,0,bird,128,107,320,393,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_877ab20e-5f0d-11ed-bec6-c894027f4afb_jpg.rf.7ab062e8e3f72dabf8e807a4310f43c9.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_877ab20e-5f0d-11ed-bec6-c894027f4afb_jpg.rf.7ab062e8e3f72dabf8e807a4310f43c9.txt,0,bird,146,106,316,389,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_87eccb46-5f0d-11ed-a879-c894027f4afb_jpg.rf.b7c0649c131dbdae2308ff9031d8cfaf.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_87eccb46-5f0d-11ed-a879-c894027f4afb_jpg.rf.b7c0649c131dbdae2308ff9031d8cfaf.txt,0,bird,115,107,306,392,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_8809638c-5f0d-11ed-8cfa-c894027f4afb_jpg.rf.9d401e536d06c00263780fde3ab50adc.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_8809638c-5f0d-11ed-8cfa-c894027f4afb_jpg.rf.9d401e536d06c00263780fde3ab50adc.txt,0,bird,143,106,312,394,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_88352922-5f0d-11ed-8c7d-c894027f4afb_jpg.rf.4d1d922b004c6fb64ebbcbced98db862.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_88352922-5f0d-11ed-8c7d-c894027f4afb_jpg.rf.4d1d922b004c6fb64ebbcbced98db862.txt,0,bird,126,109,312,390,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_887c9cda-5f0d-11ed-8309-c894027f4afb_jpg.rf.1313a86a70011752ebd7437bfbc4aacd.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_887c9cda-5f0d-11ed-8309-c894027f4afb_jpg.rf.1313a86a70011752ebd7437bfbc4aacd.txt,0,bird,129,105,320,392,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_8901e502-5f0d-11ed-9188-c894027f4afb_jpg.rf.d2285c7f596f332abc82da9112ef20f3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_8901e502-5f0d-11ed-9188-c894027f4afb_jpg.rf.d2285c7f596f332abc82da9112ef20f3.txt,0,bird,114,108,317,392,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/bird_8993ce22-5f0d-11ed-8431-c894027f4afb_jpg.rf.cad2400b1c6ea1fea111a725a005bf81.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/bird_8993ce22-5f0d-11ed-8431-c894027f4afb_jpg.rf.cad2400b1c6ea1fea111a725a005bf81.txt,0,bird,124,113,312,388,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_09aacf2e-5f14-11ed-a183-c894027f4afb_jpg.rf.c5135e848fb999c37060d18ec702ee00.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_09aacf2e-5f14-11ed-a183-c894027f4afb_jpg.rf.c5135e848fb999c37060d18ec702ee00.txt,1,boar,122,258,232,403,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_0a03a6ee-5f14-11ed-b6f7-c894027f4afb_jpg.rf.105f9ddb62fa51bcf2ebd62c8878629f.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_0a03a6ee-5f14-11ed-b6f7-c894027f4afb_jpg.rf.105f9ddb62fa51bcf2ebd62c8878629f.txt,1,boar,80,247,195,388,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_0e226c7e-5f14-11ed-b4e4-c894027f4afb_jpg.rf.2a5e1d0caabc203d485621faa5224132.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_0e226c7e-5f14-11ed-b4e4-c894027f4afb_jpg.rf.2a5e1d0caabc203d485621faa5224132.txt,1,boar,152,96,294,319,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_19295966-5f14-11ed-b128-c894027f4afb_jpg.rf.f02e9a2ae7362996de8a2d88f4bd2fed.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_19295966-5f14-11ed-b128-c894027f4afb_jpg.rf.f02e9a2ae7362996de8a2d88f4bd2fed.txt,1,boar,163,192,266,326,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_197ea290-5f14-11ed-8097-c894027f4afb_jpg.rf.075dc935b8713d1f23be070fb714eaa3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_197ea290-5f14-11ed-8097-c894027f4afb_jpg.rf.075dc935b8713d1f23be070fb714eaa3.txt,1,boar,104,210,206,341,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_1b948eaa-5f14-11ed-9ae0-c894027f4afb_jpg.rf.acd2c6720fd1d638c5883ed77a080828.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_1b948eaa-5f14-11ed-9ae0-c894027f4afb_jpg.rf.acd2c6720fd1d638c5883ed77a080828.txt,1,boar,199,247,306,390,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_1de61a66-5f14-11ed-9786-c894027f4afb_jpg.rf.b5559c73a83d9e96badb1714b4980e7d.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_1de61a66-5f14-11ed-9786-c894027f4afb_jpg.rf.b5559c73a83d9e96badb1714b4980e7d.txt,1,boar,70,281,176,415,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_6cdfc092-5f12-11ed-beda-c894027f4afb_jpg.rf.ebf6cf160a1bb727b886001024853a3b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_6cdfc092-5f12-11ed-beda-c894027f4afb_jpg.rf.ebf6cf160a1bb727b886001024853a3b.txt,1,boar,204,152,325,310,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_6dcd3e62-5f12-11ed-8138-c894027f4afb_jpg.rf.ef7e22217747ccb553f304130d63a430.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_6dcd3e62-5f12-11ed-8138-c894027f4afb_jpg.rf.ef7e22217747ccb553f304130d63a430.txt,1,boar,218,199,341,350,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_705d3286-5f12-11ed-9764-c894027f4afb_jpg.rf.52d733ebf1b99e6f40ac6257012300c5.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_705d3286-5f12-11ed-9764-c894027f4afb_jpg.rf.52d733ebf1b99e6f40ac6257012300c5.txt,1,boar,115,215,224,369,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_74b14cbe-5f12-11ed-8c4d-c894027f4afb_jpg.rf.1e038b717abb51e987827c520532eabc.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_74b14cbe-5f12-11ed-8c4d-c894027f4afb_jpg.rf.1e038b717abb51e987827c520532eabc.txt,1,boar,118,193,228,343,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_755e512a-5f12-11ed-a6c6-c894027f4afb_jpg.rf.fbc457c2ca5cfc990a25e0ad595efe30.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_755e512a-5f12-11ed-a6c6-c894027f4afb_jpg.rf.fbc457c2ca5cfc990a25e0ad595efe30.txt,1,boar,195,200,314,362,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_761c5c6a-5f12-11ed-b9a2-c894027f4afb_jpg.rf.f6c23fe013b3429af4e26077fc44d075.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_761c5c6a-5f12-11ed-b9a2-c894027f4afb_jpg.rf.f6c23fe013b3429af4e26077fc44d075.txt,1,boar,207,219,328,392,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_774ff434-5f12-11ed-a809-c894027f4afb_jpg.rf.670b6bdc271856ccb5dcee9081b35379.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_774ff434-5f12-11ed-a809-c894027f4afb_jpg.rf.670b6bdc271856ccb5dcee9081b35379.txt,1,boar,87,225,199,369,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7789e928-5f12-11ed-96a6-c894027f4afb_jpg.rf.2c7c4a3abb4f8f5daff78e1e38b51dfc.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7789e928-5f12-11ed-96a6-c894027f4afb_jpg.rf.2c7c4a3abb4f8f5daff78e1e38b51dfc.txt,1,boar,82,229,195,378,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_77a579cc-5f12-11ed-a24d-c894027f4afb_jpg.rf.b655c9572d039e9cba194c22ea57e516.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_77a579cc-5f12-11ed-a24d-c894027f4afb_jpg.rf.b655c9572d039e9cba194c22ea57e516.txt,1,boar,87,230,199,380,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_77c1be7a-5f12-11ed-9a14-c894027f4afb_jpg.rf.35749872be13737f80d8141f1e773121.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_77c1be7a-5f12-11ed-9a14-c894027f4afb_jpg.rf.35749872be13737f80d8141f1e773121.txt,1,boar,100,230,212,384,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7c490b92-5f12-11ed-a9a2-c894027f4afb_jpg.rf.4c131b968c9efe5d6ebde4c2497d0d49.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7c490b92-5f12-11ed-a9a2-c894027f4afb_jpg.rf.4c131b968c9efe5d6ebde4c2497d0d49.txt,1,boar,122,182,246,326,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7c665d50-5f12-11ed-9be6-c894027f4afb_jpg.rf.64494dca12f378f43d70c962b3cf616e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7c665d50-5f12-11ed-9be6-c894027f4afb_jpg.rf.64494dca12f378f43d70c962b3cf616e.txt,1,boar,120,180,246,330,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7c750f8a-5f12-11ed-ab44-c894027f4afb_jpg.rf.9664dd779349d2a78dacf7f0beb6047f.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7c750f8a-5f12-11ed-ab44-c894027f4afb_jpg.rf.9664dd779349d2a78dacf7f0beb6047f.txt,1,boar,121,180,247,331,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7c9268aa-5f12-11ed-b321-c894027f4afb_jpg.rf.2a33239923cbc8a2a90ffb9694b6034e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7c9268aa-5f12-11ed-b321-c894027f4afb_jpg.rf.2a33239923cbc8a2a90ffb9694b6034e.txt,1,boar,141,202,258,351,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_7cd9e8ba-5f12-11ed-b8c3-c894027f4afb_jpg.rf.7fc1d8621a4ef1c11f3443b37809017c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_7cd9e8ba-5f12-11ed-b8c3-c894027f4afb_jpg.rf.7fc1d8621a4ef1c11f3443b37809017c.txt,1,boar,155,202,285,373,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_b334bace-5e78-11ed-a0de-c894027f4afb_jpg.rf.9fd13f7d494a96428745e61a86d9fce8.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_b334bace-5e78-11ed-a0de-c894027f4afb_jpg.rf.9fd13f7d494a96428745e61a86d9fce8.txt,1,boar,170,274,253,391,1
train,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/images/boar_b50dfc48-5e78-11ed-b868-c894027f4afb_jpg.rf.f0209a3fca5754f4e2fbb6c07eb4cd0b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/train/labels/boar_b50dfc48-5e78-11ed-b868-c894027f4afb_jpg.rf.f0209a3fca5754f4e2fbb6c07eb4cd0b.txt,1,boar,154,247,238,370,1
